region,period,source,scenario,category,unit,value,update,note
de-brandenburg,2006,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,65.544,01.03.2025,
de-sachsen,2006,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,53.159,01.03.2025,
de-sachsen-anhalt,2006,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,36.291,01.03.2025,
de-stadtstaaten,2005,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,45.238,01.03.2025,
de-schleswig-holstein,2005,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,28.258,01.03.2025,
de-nordrhein-westfalen,2005,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,314.63,01.03.2025,
de-hessen,2005,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,47.976,01.03.2025,
de-rheinland-pfalz,2005,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,35.007,01.03.2025,
de-baden-wuerttemberg,2005,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,89.197,01.03.2025,
de-bayern,2005,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,99.788,01.03.2025,
de-brandenburg,2005,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,67.398,01.03.2025,
de-sachsen,2005,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,52.26,01.03.2025,
de-sachsen-anhalt,2005,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,36.423,01.03.2025,
de-stadtstaaten,2004,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,46.736,01.03.2025,
de-schleswig-holstein,2004,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,29.108,01.03.2025,
de-niedersachsen,2004,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,88.798,01.03.2025,
de-nordrhein-westfalen,2004,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,325.63,01.03.2025,
de-hessen,2004,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,49.096,01.03.2025,
de-rheinland-pfalz,2004,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,35.701,01.03.2025,
de-baden-wuerttemberg,2004,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,86.708,01.03.2025,
de-bayern,2004,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,102.739,01.03.2025,
de-brandenburg,2004,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,67.002,01.03.2025,
de-sachsen,2004,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,53.823,01.03.2025,
de-sachsen-anhalt,2004,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,36.396,01.03.2025,
de-stadtstaaten,2003,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,49.523,01.03.2025,
de-schleswig-holstein,2003,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,30.573,01.03.2025,
de-nordrhein-westfalen,2003,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,329.816,01.03.2025,
de-hessen,2003,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,50.231,01.03.2025,
de-rheinland-pfalz,2003,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,35.66,01.03.2025,
de-baden-wuerttemberg,2003,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,88.175,01.03.2025,
de-bayern,2003,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,104.603,01.03.2025,
de-brandenburg,2003,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,66.609,01.03.2025,
de-sachsen,2003,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,55.426,01.03.2025,
de-sachsen-anhalt,2003,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,37.066,01.03.2025,
de-stadtstaaten,2000,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,38.901,01.03.2025,
de-schleswig-holstein,2000,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,30.872,01.03.2025,
de-niedersachsen,2000,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,93.94,01.03.2025,
de-nordrhein-westfalen,2000,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,333.469,01.03.2025,
de-hessen,2000,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,51.637,01.03.2025,
de-rheinland-pfalz,2000,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,38.244,01.03.2025,
de-baden-wuerttemberg,2000,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,88.142,01.03.2025,
de-bayern,2000,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,111.462,01.03.2025,
de-brandenburg,2000,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,69.632,01.03.2025,
de-sachsen,2000,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,48.085,01.03.2025,
de-sachsen-anhalt,2000,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,34.168,01.03.2025,
de-stadtstaaten,1990,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,55.765,01.03.2025,
de-schleswig-holstein,1990,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,33.906,01.03.2025,
de-hessen,1990,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,51.757,01.03.2025,
de-rheinland-pfalz,1990,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,49.794,01.03.2025,
de-baden-wuerttemberg,1990,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,90.838,01.03.2025,
de-bayern,1990,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,112.528,01.03.2025,
de-sachsen-anhalt,1990,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,58.501,01.03.2025,
de-baden-wuerttemberg,2030,climate-target,target,Emissions|Kyoto Gases,Mt CO2eq/yr,31.793,01.03.2025,Treibhausgas-Reduktionsziel: -65% im Vergleich zu 1990 (Projektion)
de-baden-wuerttemberg,2040,climate-target,target,Emissions|Kyoto Gases,Mt CO2eq/yr,0,01.03.2025,Treibhausgas-Reduktionsziel: -100% im Vergleich zu 1990 (Klimaneutralität)
de-bayern,2030,climate-target,target,Emissions|Kyoto Gases,Mt CO2eq/yr,39.385,01.03.2025,Treibhausgas-Reduktionsziel: -65% im Vergleich zu 1990 (Projektion)
de-bayern,2040,climate-target,target,Emissions|Kyoto Gases,Mt CO2eq/yr,0,01.03.2025,Treibhausgas-Reduktionsziel: -100% im Vergleich zu 1990 (Klimaneutralität)
de-brandenburg,2030,climate-target,target,Emissions|Kyoto Gases,Mt CO2eq/yr,32.2,01.03.2025,Treibhausgas-Reduktionsziel: -74% im Vergleich zu 1990 (Projektion: 32  Millionen Tonnen CO2-Äquivalente)
de-brandenburg,2040,climate-target,target,Emissions|Kyoto Gases,Mt CO2eq/yr,5.3,01.03.2025,Treibhausgas-Reduktionsziel: -96% im Vergleich zu 1990 (Projektion: 53 Millionen Tonnen CO2-Äquivalente)
de-hamburg,2045,climate-target,target,Emissions|Kyoto Gases,Mt CO2eq/yr,0,01.03.2025,Treibhausgas-Reduktionsziel: -100% im Vergleich zu 1990 (Netto-CO2-Neutralität)
de-hessen,2025,climate-target,target,Emissions|Kyoto Gases,Mt CO2eq/yr,31.055,01.03.2025,Treibhausgas-Reduktionsziel: -40% im Vergleich zu 1990 (Projektion: 31.055 Tonnen CO2-Äquivalente)
de-hessen,2030,climate-target,target,Emissions|Kyoto Gases,Mt CO2eq/yr,18.115,01.03.2025,Treibhausgas-Reduktionsziel: -65% im Vergleich zu 1990 (Projektion: 18.115 Tonnen CO2-Äquivalente)
de-hessen,2040,climate-target,target,Emissions|Kyoto Gases,Mt CO2eq/yr,6.211,01.03.2025,Treibhausgas-Reduktionsziel: -88% im Vergleich zu 1990 (Projektion: 6.211 Tonnen CO2-Äquivalente)
de-hessen,2045,climate-target,target,Emissions|Kyoto Gases,Mt CO2eq/yr,0,01.03.2025,Treibhausgas-Reduktionsziel: -100% im Vergleich zu 1990 (Netto-Treibhausgasneutralität)
de-mecklenburg-vorpommern,2040,climate-target,target,Emissions|Kyoto Gases,Mt CO2eq/yr,0,01.03.2025,Treibhausgas-Reduktionsziel: -100% im Vergleich zu 1990 (Klimaneutralität)
de-nordrhein-westfalen,2045,climate-target,target,Emissions|Kyoto Gases,Mt CO2eq/yr,0,01.03.2025,Treibhausgas-Reduktionsziel: -100% im Vergleich zu 1990 (Treibhausgasneutralität)
de-rheinland-pfalz,2040,climate-target,target,Emissions|Kyoto Gases,Mt CO2eq/yr,0,01.03.2025,Treibhausgas-Reduktionsziel: -100% im Vergleich zu 1990 (Treibhausgasneutralität)
de-saarland,2045,climate-target,target,Emissions|Kyoto Gases,Mt CO2eq/yr,0,01.03.2025,Treibhausgas-Reduktionsziel: -100% im Vergleich zu 1990 (Klimaneutralität)
de-stadtstaaten,2021,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,23.382,01.03.2025,
de-schleswig-holstein,2021,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,18.298,01.03.2025,
de-niedersachsen,2021,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,60.425,01.03.2025,
de-nordrhein-westfalen,2021,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,207.683,01.03.2025,
de-hessen,2021,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,33.083,01.03.2025,
de-rheinland-pfalz,2021,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,28.365,01.03.2025,
de-baden-wuerttemberg,2021,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,64.935,01.03.2025,
de-bayern,2021,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,74.267,01.03.2025,
de-saarland,2021,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,13.779,01.03.2025,
de-brandenburg,2021,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,47.421,01.03.2025,
de-sachsen,2021,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,45.824,01.03.2025,
de-sachsen-anhalt,2021,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,28.08,01.03.2025,
de-stadtstaaten,2020,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,33.253,01.03.2025,
de-schleswig-holstein,2020,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,18.187,01.03.2025,
de-niedersachsen,2020,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,58.724,01.03.2025,
de-nordrhein-westfalen,2020,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,195.204,01.03.2025,
de-hessen,2020,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,32.317,01.03.2025,
de-rheinland-pfalz,2020,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,28.184,01.03.2025,
de-baden-wuerttemberg,2020,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,61.554,01.03.2025,
de-bayern,2020,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,74.152,01.03.2025,
de-saarland,2020,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,11.734,01.03.2025,
de-brandenburg,2020,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,44.714,01.03.2025,
de-sachsen,2020,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,41.72,01.03.2025,
de-sachsen-anhalt,2020,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,26.208,01.03.2025,
de-stadtstaaten,2019,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,39.991,01.03.2025,
de-schleswig-holstein,2019,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,18.482,01.03.2025,
de-niedersachsen,2019,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,61.523,01.03.2025,
de-nordrhein-westfalen,2019,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,216.776,01.03.2025,
de-hessen,2019,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,35.04,01.03.2025,
de-rheinland-pfalz,2019,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,28.855,01.03.2025,
de-baden-wuerttemberg,2019,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,66.542,01.03.2025,
de-bayern,2019,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,77.689,01.03.2025,
de-saarland,2019,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,12.702,01.03.2025,
de-brandenburg,2019,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,50.681,01.03.2025,
de-sachsen,2019,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,45.756,01.03.2025,
de-sachsen-anhalt,2019,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,27.917,01.03.2025,
de-stadtstaaten,2018,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,43.196,01.03.2025,
de-schleswig-holstein,2018,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,19.737,01.03.2025,
de-niedersachsen,2018,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,64.678,01.03.2025,
de-nordrhein-westfalen,2018,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,241.816,01.03.2025,
de-hessen,2018,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,34.787,01.03.2025,
de-rheinland-pfalz,2018,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,28.099,01.03.2025,
de-baden-wuerttemberg,2018,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,69.069,01.03.2025,
de-bayern,2018,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,76.223,01.03.2025,
de-brandenburg,2018,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,57.567,01.03.2025,
de-sachsen,2018,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,49.111,01.03.2025,
de-sachsen-anhalt,2018,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,30.849,01.03.2025,
de-stadtstaaten,2017,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,45.058,01.03.2025,
de-schleswig-holstein,2017,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,19.978,01.03.2025,
de-niedersachsen,2017,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,65.755,01.03.2025,
de-nordrhein-westfalen,2017,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,247.228,01.03.2025,
de-hessen,2017,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,36.582,01.03.2025,
de-rheinland-pfalz,2017,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,28.885,01.03.2025,
de-baden-wuerttemberg,2017,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,72.011,01.03.2025,
de-bayern,2017,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,77.059,01.03.2025,
de-brandenburg,2017,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,57.138,01.03.2025,
de-sachsen,2017,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,49.397,01.03.2025,
de-sachsen-anhalt,2017,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,29.426,01.03.2025,
de-stadtstaaten,2016,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,44.226,01.03.2025,
de-schleswig-holstein,2016,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,19.879,01.03.2025,
de-niedersachsen,2016,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,67.022,01.03.2025,
de-nordrhein-westfalen,2016,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,261.677,01.03.2025,
de-hessen,2016,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,37.486,01.03.2025,
de-rheinland-pfalz,2016,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,28.532,01.03.2025,
de-baden-wuerttemberg,2016,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,71.462,01.03.2025,
de-bayern,2016,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,77.235,01.03.2025,
de-saarland,2016,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,17.072,01.03.2025,
de-brandenburg,2016,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,57.446,01.03.2025,
de-sachsen,2016,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,47.606,01.03.2025,
de-sachsen-anhalt,2016,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,29.181,01.03.2025,
de-stadtstaaten,2015,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,43.769,01.03.2025,
de-schleswig-holstein,2015,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,19.971,01.03.2025,
de-niedersachsen,2015,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,67.319,01.03.2025,
de-nordrhein-westfalen,2015,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,260.485,01.03.2025,
de-hessen,2015,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,36.259,01.03.2025,
de-rheinland-pfalz,2015,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,28.148,01.03.2025,
de-baden-wuerttemberg,2015,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,69.513,01.03.2025,
de-bayern,2015,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,75.691,01.03.2025,
de-saarland,2015,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,21.645,01.03.2025,
de-brandenburg,2015,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,57.7,01.03.2025,
de-sachsen,2015,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,47.165,01.03.2025,
de-sachsen-anhalt,2015,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,30.097,01.03.2025,
de-stadtstaaten,2014,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,40.975,01.03.2025,
de-schleswig-holstein,2014,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,20.298,01.03.2025,
de-niedersachsen,2014,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,68.011,01.03.2025,
de-nordrhein-westfalen,2014,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,265.685,01.03.2025,
de-hessen,2014,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,34.5,01.03.2025,
de-rheinland-pfalz,2014,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,27.735,01.03.2025,
de-baden-wuerttemberg,2014,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,68.036,01.03.2025,
de-bayern,2014,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,74.742,01.03.2025,
de-saarland,2014,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,20.87,01.03.2025,
de-brandenburg,2014,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,57.616,01.03.2025,
de-sachsen,2014,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,48.189,01.03.2025,
de-sachsen-anhalt,2014,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,30.849,01.03.2025,
de-stadtstaaten,2013,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,41.532,01.03.2025,
de-schleswig-holstein,2013,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,21.438,01.03.2025,
de-niedersachsen,2013,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,66.744,01.03.2025,
de-nordrhein-westfalen,2013,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,271.277,01.03.2025,
de-hessen,2013,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,37.038,01.03.2025,
de-rheinland-pfalz,2013,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,29.719,01.03.2025,
de-baden-wuerttemberg,2013,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,73.179,01.03.2025,
de-bayern,2013,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,79.09,01.03.2025,
de-saarland,2013,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,22.995,01.03.2025,
de-brandenburg,2013,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,58.776,01.03.2025,
de-sachsen,2013,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,49.033,01.03.2025,
de-sachsen-anhalt,2013,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,32.746,01.03.2025,
de-stadtstaaten,2012,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,40.992,01.03.2025,
de-schleswig-holstein,2012,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,21.239,01.03.2025,
de-niedersachsen,2012,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,65.958,01.03.2025,
de-nordrhein-westfalen,2012,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,275.078,01.03.2025,
de-hessen,2012,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,37.332,01.03.2025,
de-rheinland-pfalz,2012,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,28.459,01.03.2025,
de-baden-wuerttemberg,2012,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,67.587,01.03.2025,
